"","B_SEPSIS.C.7","B_PNEUM.C.7","B_HIVAIDS.C.7","B_DIARR.C.7","B_MALAR.C.7","B_MEAS.C.7","B_MENING.C.7","B_TETAN.C.7","B_TB_PUL.C.7","B_PERTUS.C.7","B_HEMFEV.C.7","B_INF_OU.C.7","B_ORAL_M.C.7","B_DIG_M.C.7","B_RESP_M.C.7","B_BREA_M.C.7","B_REPR_M.C.7","B_OU_M.C.7","B_ANAEM.C.7","B_MALNUT.C.7","B_DIABET.C.7","B_CARD_AC.C.7","B_SICKLE.C.7","B_STROKE.C.7","B_CARD_OU.C.7","B_COPD.C.7","B_ASTHM.C.7","B_AC_ABD.C.7","B_LIVER.C.7","B_KIDNEY.C.7","B_EPILEP.C.7","B_NCD_OU.C.7","B_CONGEN.C.7","B_P_SML.C.7","B_P_ASPH.C.7","B_P_PNEU.C.7","B_P_SEPS.C.7","B_P_OU.C.7","B_STB_F.C.7","B_STB_M.C.7","B_ACC_TRF.C.7","B_ACC_TRO.C.7","B_FALL.C.7","B_DROWN.C.7","B_FIRE.C.7","B_VENOM.C.7","B_FORCE.C.7","B_POIS.C.7","B_SUIC.C.7","B_ASSAULT.C.7","B_EXT_OU.C.7","B_ECTOP.C.7","B_ABORT.C.7","B_PIH.C.7","B_HAEM.C.7","B_OBS_LB.C.7","B_O_SEPS.C.7","B_PANAEM.C.7","B_UT_RUP.C.7","B_MAT_OU.C.7"
"B_P_SML.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523573611952349,0.622836421470131,0.567038321215473,0.438626514469309,0.574371620390336,0.536910554341894,0.747852844959798,0.721636804839569,0.737065339593799,0.74580589832333,0.751625541741823,0.737709329170339,0.740350695569199,0.746030495191877,1,0.752164240528227,0.70340403539303,1,1,1,1,1,1,1,1,1
"B_P_ASPH.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513167432283338,0.618873043758839,0.464328071861344,0.510735629540308,0.627807687677288,0.773645103746051,0.74939928833676,0.765348433886542,0.772780771839336,0.776577823407141,0.733331312109103,0.768068170267928,0.773058282523111,1,0.774456724880809,0.740243127154421,1,1,1,1,1,1,1,1,1
"B_P_PNEU.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425990183061826,0.543141052273122,0.687739825309999,0.666578693944948,0.788742643921786,0.76887578415347,0.786121615334533,0.798829357781056,0.80134595969907,0.768822728842864,0.795380039570523,0.789097305878828,1,0.796176223490889,0.765712598891014,1,1,1,1,1,1,1,1,1
"B_P_SEPS.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455769759382945,0.633728962602789,0.606905283964449,0.754986496812497,0.732969700361916,0.75034649292148,0.766535457154741,0.772415354893219,0.756129511520037,0.761086984265133,0.757238457526792,1,0.767354985755512,0.719464782572191,1,1,1,1,1,1,1,1,1
"B_P_OU.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47997376249343,0.486144273530966,0.676865627740472,0.64714199343834,0.661475300388601,0.676304654273324,0.680044483359381,0.660559611146462,0.665701239166706,0.678803087960025,1,0.693649670934377,0.598481041208624,1,1,1,1,1,1,1,1,1
"B_STB_F.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35535132334756,0.810861457462633,0.782551889494412,0.801535250876445,0.809998487711099,0.813151876276861,0.802149364199717,0.804864340700527,0.811190100735886,1,0.805205818239383,0.778130495882425,1,1,1,1,1,1,1,1,1
"B_STB_M.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794496542248076,0.764356729334642,0.783850334689854,0.793462849630258,0.797593726680911,0.784754606213848,0.787441116779963,0.794942381920121,1,0.790968184324512,0.755464120573121,1,1,1,1,1,1,1,1,1
"B_ACC_TRF.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431988923700317,0.459828892573511,0.430591233436848,0.487372523530141,0.465055546274501,0.462713430879496,0.476938718814651,1,0.504138975556989,0.35970365891514,1,1,1,1,1,1,1,1,1
"B_ACC_TRO.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440078429239333,0.4334240974011,0.468023609228187,0.443674288115477,0.441101761871384,0.456026806170753,1,0.487111768015623,0.336804510621785,1,1,1,1,1,1,1,1,1
"B_FALL.C.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458941085835115,0.482622882415473,0.448134157699838,0.445168108148145,0.461038739116392,1,0.511539596221174,0.336919508692003,1,1,1,1,1,1,1,1,1
